# GAP_VERSION=4.16.0
# SMALLGRP_VERSION=1.5.4
# MAX_Q_ORDER=16
q_order	q_id	structure	cover_order	exterior_order	all_exterior_subgroups	normal_kernel_count	kernel_serial	kernel_order	kernel_index	adjacency
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	795	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,9,10,14,16;2,3,5,6,7,8,9,11,12,13,14,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,5,6,7,8,9,11,12,13,14,16;2,4,5,6,7,8,9,10,12,13,14,16;2,4,5,6,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,6,7,8,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	796	8	8	;4,7,9,11,12,14,15,16;4,5,7,8,9,10,11,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;3,4,6,7,9,10,11,12,13,14,15,16;5,8,10,11,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;3,4,6,7,9,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;3,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;3,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	797	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,6,7,8,9,11,12,13,14,15,16;2,3,5,6,7,8,9,11,12,13,14,16;2,4,6,7,8,9,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,12,13,14,15;2,6,7,8,12,13,14,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,3,5,6,7,8,9,11,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	798	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,5,6,7,10,11,12,15;2,5,6,7,10,11,12,15;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,5,6,7,10,11,12,15;2,5,6,7,10,11,12,15;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,5,6,7,10,11,12,15;2,5,6,7,10,11,12,15;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,5,6,7,10,11,12,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	799	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,6,7,8,12,13,14,16;2,5,6,7,8,10,11,12,13,14,15,16;2,4,6,7,8,9,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;2,5,6,7,10,11,12,15;2,4,6,7,8,9,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	800	8	8	;4,5,7,8,9,10,11,12,13,14,15,16;4,5,7,8,9,10,12,13;2,3,5,6,7,8,9,10,11,12,14,15;2,3,4,6,7,8,9,10,11,12,13,14,15,16;4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,3,5,6,7,8,9,10,11,12,14,15;2,4,5,6,7,8,9,10,11,12,13,15;2,4,5,6,7,8,9,10,12,13,14,16;2,5,6,7,10,11,12,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	801	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,7,8,9,10,14,15;2,3,6,7,8,9,10,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,5,6,7,10,11,12,15;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,5,6,7,8,9,10,11,12,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	802	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,5,6,7,10,11,12,15;2,6,7,8,12,13,14,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,5,6,7,8,10,11,12,13,14,15,16;2,3,5,6,7,8,9,11,12,13,14,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;2,3,5,6,7,8,9,11,12,13,14,16;2,4,5,6,7,8,9,10,11,12,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	803	8	8	;3,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;3,5,6,8,9,11,12,14;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,5,6,7,8,9,11,12,13,14,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,5,6,7,10,11,12,15;2,3,4,5,6,7,8,10,11,12,15,16;2,3,5,6,7,8,9,11,12,13,14,16;2,3,5,6,7,8,9,10,11,12,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	804	8	8	;3,5,6,8,9,10,11,12,13,14,15,16;2,5,6,7,8,10,11,12,13,14,15,16;;2,3,6,7,8,9,10,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,5,6,7,8,10,11,12,13,14,15,16;2,3,5,6,7,8,9,11,12,13,14,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,3,5,6,7,8,9,10,11,12,14,15;2,3,5,6,7,9,10,11,12,13,15,16;2,3,5,6,7,8,9,11,12,13,14,16;2,3,5,6,7,8,9,10,11,12,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	805	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;2,3,5,7,9,11,13,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,5,6,7,8,9,11,12,13,14,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,5,6,7,10,11,12,15;2,3,5,6,7,8,9,11,12,13,14,16;2,4,5,6,7,8,9,10,11,12,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	806	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,5,6,7,8,10,11,12,13,14,15,16;2,5,6,7,10,11,12,15;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,5,6,7,8,10,11,12,13,14,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,3,5,6,7,8,9,10,11,12,14,15;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,5,6,7,8,9,10,11,12,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	807	8	8	;3,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;3,6,9,10,12,13,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,5,6,7,10,11,12,15;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,4,5,6,7,8,9,10,11,12,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	808	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;2,3,7,8,9,10,14,15;2,3,6,7,8,9,10,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,3,5,6,7,8,9,10,11,12,14,15;2,4,5,6,7,8,9,10,11,12,13,15;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,5,6,7,10,11,12,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	809	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,11,13,15;2,3,5,6,7,8,9,10,11,12,14,15;2,4,6,7,8,9,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,10,11,12,13,14,15;2,4,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,5,6,7,8,9,10,11,12,14,15;2,4,5,6,7,8,9,10,11,12,13,15;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,5,6,7,10,11,12,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	810	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,6,7,8,12,13,14,16;2,5,6,7,10,11,12,15;2,4,6,7,8,9,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,5,6,7,8,10,11,12,13,14,15,16;2,4,6,7,8,9,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,3,5,6,7,8,9,10,11,12,14,15;2,3,5,6,7,9,10,11,12,13,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,5,6,7,8,9,10,11,12,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	811	8	8	;4,5,7,8,9,10,11,12,13,14,15,16;4,5,7,8,9,10,12,13;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,5,6,7,10,11,12,15;2,4,5,6,7,8,9,10,12,13,14,16;2,4,5,6,7,8,9,10,11,12,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	812	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,5,6,7,8,10,11,12,13,14,15,16;2,6,7,8,12,13,14,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;2,5,6,7,10,11,12,15;2,3,5,6,7,8,9,11,12,13,14,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,5,6,7,8,9,11,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	813	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,11,13,15;2,3,5,6,7,9,10,11,12,13,15,16;2,4,6,7,8,9,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,4,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,5,6,7,10,11,12,15;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,4,5,6,7,8,9,10,11,12,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	814	8	8	;4,5,7,8,9,10,11,12,13,14,15,16;5,8,10,11,13,14,15,16;2,5,6,7,10,11,12,15;2,3,4,6,7,8,9,10,11,12,13,14,15,16;4,5,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,5,6,7,8,10,11,12,13,14,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,5,6,7,8,9,10,11,12,14,15;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,5,6,7,8,9,10,11,12,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	815	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,5,6,7,10,11,12,15;2,5,6,7,8,10,11,12,13,14,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,5,6,7,8,10,11,12,13,14,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,4,5,6,7,8,9,10,11,12,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	816	8	8	;3,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;3,5,6,8,9,11,12,14;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,10,11,12,13,14,15;2,3,5,6,7,8,9,11,12,13,14,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,3,5,6,7,8,9,10,11,12,14,15;2,4,5,6,7,8,9,10,11,12,13,15;2,3,5,6,7,8,9,11,12,13,14,16;2,5,6,7,10,11,12,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	817	8	8	;4,5,7,8,9,10,11,12,13,14,15,16;4,7,9,11,12,14,15,16;2,3,5,6,7,8,9,10,11,12,14,15;2,4,6,7,8,9,11,12,13,14,15,16;4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,4,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,5,6,7,10,11,12,15;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,5,6,7,8,9,10,11,12,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	818	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,9,10,14,16;2,3,5,6,7,8,9,10,11,12,14,15;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,4,5,6,8,9,10,11,13,14,15,16;2,5,6,7,10,11,12,15;2,3,4,5,6,7,8,10,11,12,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,5,6,7,8,9,10,11,12,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	819	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,9,10,14,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,5,6,7,10,11,12,15;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,4,5,6,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	820	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,9,10,14,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,6,7,8,12,13,14,16;2,4,5,6,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	821	8	8	;3,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	822	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	823	8	8	;3,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;3,6,9,10,12,13,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;5,8,10,11,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,9,10,11,12,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	824	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,9,10,11,12,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	825	8	8	;3,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;3,6,9,10,12,13,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,6,7,8,12,13,14,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,9,10,11,12,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	826	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,9,10,11,12,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	827	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	828	8	8	;3,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;3,6,9,10,12,13,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,5,6,7,10,11,12,15;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
